,userid,movieid,rating
1260,A3LU79BYMWZEW9,103,4.0
1261,AEBR5MKUVAIMJ,103,5.0
1262,A39JGI1L8BBLAO,103,5.0
1263,A2MGP2TCHVWYGN,103,3.0
1264,A1LDQ1AJRT7DN5,103,5.0
1265,AM4UVNWCW9NJE,103,4.0
1266,A7IN5TL15SCU5,103,5.0
1267,A3I3GKEF86BAH0,103,5.0
1268,A3LWHTGUFOLH6C,103,5.0
1269,A2Z9WAEEHR4PD1,103,4.0
1270,A1EZAYP76CHBQH,103,5.0
1271,A3UV7L5ND3EH8T,103,4.0
1272,AFXSD5556XEUG,103,4.0
1273,A2NWXXSG08JW2X,103,5.0
1274,A13ZAVU55QK5DW,103,5.0
1275,A3UP4AV1A8Y6XH,103,5.0
1276,A3DAJQ9MA5MITT,103,5.0
1277,A99GG15LRG29E,103,3.0
1278,A140XH16IKR4B0,103,5.0
1279,A140XH16IKR4B0,127,2.0
1280,A3E33O7XU2MYL2,103,5.0
1281,A3TBZFU0O75YCL,103,5.0
1282,A32RFTK6VHSORR,103,1.0
1283,ACZZ218RBBWI0,103,5.0
1284,ANR3ABC77ZL7R,103,3.0
1285,A1QU86NWI4DH1E,103,5.0
1286,A3QTP2CI1BDV0M,103,5.0
1287,A3EWZCPBNP5GIU,103,3.0
1288,A1JFZY0BE5COMO,103,5.0
1289,AEJAFBCTVLV9Q,103,5.0
1290,AEJAFBCTVLV9Q,107,1.0
1291,A2PN3LJAZMR73O,103,4.0
1292,A3A48XEYWLWH7T,103,5.0
1293,A2VWECJ9L2NTX7,103,5.0
1294,A3JJYTVBSP7YXR,103,4.0
1295,A3QF3JBCSDYR73,103,5.0
1296,A2W8C6B03IYGDA,103,5.0
1297,A3OAGCMKULRRYJ,103,3.0
1298,A28JRHZ2Y370RK,103,5.0
1299,A3CCD9A0252A51,103,1.0
1300,AXKIWO2H5YOPA,103,5.0
1301,A3MNNQLTYZ267E,103,5.0
1302,A2O35SG93WHZO2,103,5.0
1303,A36B06K3XWMN3M,103,5.0
1304,A2ZLZ2G39EDNF3,103,5.0
1305,A2DYKRH830QZK0,103,5.0
1306,A3RTQ5MKHXKPLK,103,5.0
1307,AHRYNY3IF12HL,103,4.0
1308,A246YNIG7AZOJL,103,5.0
1309,AKIYVW71DN9EB,103,5.0
1310,A3AP6H48QHX8BR,103,4.0
1311,A3AP6H48QHX8BR,127,4.0
1312,A2UGWR1G654RK5,103,5.0
1313,A3FE2DCZPL6VKF,103,5.0
1314,AWGC9CZSRI7JW,103,5.0
1315,A3OI4NW3WOR0U6,103,5.0
1316,A1417BZ7NJXQVO,103,5.0
1317,A2AVOVUTRTABTX,103,5.0
1318,ADEC4ISEGKTR2,103,4.0
1319,ADVVG7VDYA6HD,103,5.0
1320,A3B80O3C4PWK24,103,5.0
1321,AMQZ40Z0NGMAE,103,5.0
1322,A16QID6JSTYH3,103,5.0
1323,A1BTJZDI0QBBI5,103,5.0
1324,A3QDZ80BLJFFRQ,103,5.0
1325,A2W00XKTTF1G0Z,103,5.0
1326,A3JEY8FRBTI8OL,103,5.0
1327,A9ZD0FD8YELXI,103,5.0
1328,A23NTVHXIKP7JL,103,5.0
1329,A11SXJ2H7IC8J7,103,1.0
1330,A1DWLFCCOKUTWF,103,5.0
1331,A2HUT4OUR3Q6W8,103,5.0
1332,A3JLTHBMHMM7SN,103,5.0
1333,A2NJ4DIOKU2ALC,103,4.0
1334,A2KI1SGCZT2OEI,103,5.0
1335,A34UW2XB28BZVT,103,3.0
1336,A1URXSRV6WDHVY,103,5.0
1337,A3UXXFEYDR4G0T,103,5.0
1338,A32NBA6TM7E7RP,103,4.0
1339,AXDE8R0NO0DR,103,5.0
1340,A1JB3D8H04QNBN,103,5.0
1341,A2J094NHDQKLWG,103,5.0
1342,A1CNG6AJ0BOB7V,103,5.0
1343,A2ZXBZVNCGZ3EU,103,5.0
1344,A1DXG16KE9959Y,103,5.0
1345,A18RQ2URRGIIEA,103,5.0
1346,A2WY4WXO60QJ1C,103,5.0
1347,A9Q28YTLYREO7,103,5.0
1348,A9Q28YTLYREO7,127,4.0
1349,AGO7Z0L7LK0JE,103,5.0
1350,A34KZYE51A0A19,103,5.0
1351,ADRXWCV5R922S,103,3.0
1352,A2B67DNP6G78IZ,103,5.0
1353,A4GW1XCSFUA3D,103,5.0
1354,A1IWKPQIFU4ATS,103,5.0
1355,A2JSRNRU4L9CPJ,103,5.0
1356,A7VPE842HUJN1,103,5.0
1357,A37YJCHLZRHRZI,103,5.0
1358,AQ9T7HRXIRSQS,103,5.0
1359,A1MQYT5YEY1VHA,103,5.0
1360,A3S7SE6WXNARVR,103,4.0
1361,A1D663YD036KNH,103,5.0
1362,A1SAEOF9I44U6Y,103,5.0
1363,A1XGTERS7UVRU5,103,5.0
1364,AW8T648J14CID,103,4.0
1365,AGXNUVOH83ZQL,103,4.0
1366,A3CI1S46MC22XT,103,5.0
1367,A2ETWHDBSLIVYH,103,5.0
1368,A32Y6XZH7CTAHL,103,5.0
1369,APNHJZNF4A8G,103,5.0
1370,A3L3G7ZETTVJDL,103,5.0
1371,A1MT2C1X4VCZEE,103,4.0
1372,A167HI639BBJUM,103,5.0
1373,A16PJLCQ31NL8R,103,1.0
1374,A7VL0VFXHDHGX,103,5.0
1375,A1N9S9ZQP79WXA,103,5.0
1376,AOXMYZGE43DE,103,5.0
1377,A1WUMTJOASEL5F,103,5.0
1378,A1EM0LBNBVUQ4U,103,5.0
1379,A1MWZCZGTE79DT,103,5.0
1380,AUA4AM3396X0R,103,5.0
1381,A3530SLPP7K0R1,103,5.0
1382,A21EGMJ3E78LPV,103,5.0
1383,ARUMS3REGZRRD,103,5.0
1384,A2QFTMAOQASIVM,103,5.0
1385,A2J99RLU430YLP,103,5.0
1386,A236ZKW9KLRLJJ,103,5.0
1387,A2SK736KN60MK2,103,4.0
1388,A33L40I68P1JTY,103,5.0
1389,A2EUFJ0KZP8GFH,103,5.0
1390,A12U54SH7LCRL,103,5.0
1391,AKXJGCWUAUESK,103,1.0
1392,A3LSKRKN3E0JEF,103,5.0
1393,A2X587R9Z5WHJV,103,1.0
1394,ADWLRYZGB1JCM,103,1.0
1395,A3531OQEZO1P1E,103,5.0
1396,A5CSVNVV2XBE7,103,5.0
1397,A2TOU0N8XE68W4,103,5.0
1398,A1C19UVH4PAFX8,103,5.0
1399,A2LQLL335RUOPW,103,5.0
1400,A1RPZ6OXDJC4KL,103,5.0
1401,A72YDKERG5L5K,103,5.0
1402,A2RAGSKUBVD87M,103,1.0
1403,A2ZHH7AK83JB5G,103,5.0
1404,A1CTQF983J4D65,103,5.0
1405,ACO17H567QPVN,103,1.0
1406,A3PZ88WU7RPTP6,103,5.0
1407,A3P9MYUEBPKSM6,103,5.0
1408,A1GDSKQE2MOJ93,103,5.0
1409,A3DZCNEU21MB6L,103,5.0
1410,A10MZ1W1M8LIBJ,103,5.0
1411,AB1E4LL963AJX,103,4.0
1412,AD1BYQD22QPNC,103,5.0
1413,AID8OJP77VK6Y,103,5.0
1414,A2N8Y2OCAK8MR3,103,5.0
1415,A23SFPMLXY4J1H,103,5.0
1416,A2Z0WHFH340ZV1,103,5.0
1417,AG88H0POV8BAA,103,4.0
1418,A3LD3X6S5J2INT,103,5.0
1419,AVUBNVLLKY4RN,103,1.0
1420,A3DFESBZJ2MEM4,103,5.0
1421,A1AUO4FIP0IYZ8,103,5.0
1422,A1AUO4FIP0IYZ8,107,5.0
1423,A38CTEEF4ZNKGW,103,5.0
1424,A2B8GXSCB1R05T,103,5.0
1425,A2LER16JFKO902,104,5.0
1426,A2LER16JFKO902,105,5.0
1427,A2EX4I7MEM08T1,104,5.0
1428,A4HZVKJI1Q84H,104,4.0
1429,A1PB4CAWL8T413,104,4.0
1430,AYPCUQS6ARWFH,105,5.0
1431,A2CI2V4Y8AURQV,105,5.0
1432,A2CI2V4Y8AURQV,106,5.0
1433,A2CI2V4Y8AURQV,107,5.0
1434,A1625MQ6O8XBG8,107,1.0
1435,A2XV335X60NK64,107,4.0
1436,A12OOMS6FF7RFP,107,4.0
1437,A11QVZLUPZ5OA,107,5.0
1438,A2S40RGEUWAG6R,107,5.0
1439,AX6HKB3JBZ65U,107,1.0
1440,A1NM7AKSF2JR6W,107,4.0
1441,A3S4ISGMFJA2VI,107,5.0
1442,A3QAQUUPFIARWB,107,5.0
1443,A6A38ESR48ZPK,107,1.0
1444,A2D0PI4CACTE7I,107,5.0
1445,A8O6G4N0AVBO,107,5.0
1446,AFEVDJ92IRDSG,107,5.0
1447,ARRJQJ57SADZK,107,2.0
1448,A5QDZEOIMQ4LW,107,5.0
1449,AA3EC3LKOBD80,107,5.0
1450,AHO1RZ25MO7E9,107,5.0
1451,A23FBK4G75WBJO,107,5.0
1452,A2IS1BTDQ6MGX,107,2.0
1453,A6F1X7RGWFP9T,107,1.0
1454,A1RASVNPPM7XTV,107,5.0
1455,A108W48BGLSBHW,107,4.0
1456,A2BLRJ9SM7QQU9,107,5.0
1457,A2BLRJ9SM7QQU9,127,1.0
1458,A2I4DK1N8ZLY32,107,4.0
1459,A9LFL1M2H0X0M,107,2.0
1460,A1K0L2PKZLISWJ,107,3.0
1461,A2H50I8Y6XZ8KR,107,5.0
1462,A3S8A2K617Y4B5,107,5.0
1463,A3M1B788M6NYP9,107,5.0
1464,AZA9042RWDX3M,107,5.0
1465,A2FQ0V30IUWX94,107,5.0
1466,A1RJXO99BU5ZU5,107,3.0
1467,A2BUQFSUGSKOWX,107,4.0
1468,A2SFX0QL4M5KYK,107,5.0
1469,A1SWCH8O6NPCDX,107,5.0
1470,ATKL8C5IQ56E9,108,5.0
1471,A3FOJHZF01BKXW,108,5.0
1472,A3HH2O83MPO7AD,108,5.0
1473,A20MMYN6KQL4M3,108,5.0
1474,A3AY9UCUFZUQHH,108,5.0
1475,A50CM8OWGJF51,108,5.0
1476,AWNBZSEZ9P8BE,108,5.0
1477,A2IKWMHSHKRLGG,108,5.0
1478,AMH5IW02JA3PM,108,5.0
1479,A1YR30OUT1Q0UE,108,5.0
1480,A2HNJ545EV27E4,108,5.0
1481,A22JVLEGF9IVV6,108,5.0
1482,A3UXMX5KYJTN85,108,5.0
1483,A1157CR0T5UM9D,108,3.0
1484,A5FE72ZE6LN5U,108,5.0
1485,A3DRNX6XIM6GRY,108,4.0
1486,A3PFZ3X30BAYTV,108,5.0
1487,A3VP3JOYGOBOMH,108,4.0
1488,A2AE038MVX43W9,108,5.0
1489,A22PYRB5XZXNWQ,108,4.0
1490,A3UE7NN3EVEGDB,108,5.0
1491,AZPCHLL1GHUXU,108,5.0
1492,A2891QN3I7HDE6,108,5.0
1493,A2OVLJUYCHMQ9L,108,4.0
1494,A7LHI39AHIB8F,108,4.0
1495,ALG89TL23H7DF,108,5.0
1496,A2PHCEX528SD9A,108,5.0
1497,A1ZA6Z8V6IBVLV,108,5.0
1498,A2PUESC8H46SG0,108,5.0
1499,A1MRRT9U3E7L3N,108,5.0
1500,A1H143CZ4AM6VO,108,4.0
1501,AU2AFP3QJ4JCF,108,5.0
1502,AEBKXHNYQ17GK,108,5.0
1503,A1MM7OWP0912R7,108,5.0
1504,A94SBCAHV94PK,108,5.0
1505,A29Z8M81JA7K64,108,3.0
1506,A3SG7AAFQ4R69J,108,5.0
1507,AQX38TPSPH6Q,108,1.0
1508,A1ZJUFOO9X9W43,108,5.0
1509,A2CL0JE11EPADZ,108,5.0
1510,A2DO13VLX1OL85,108,4.0
1511,A3HJHV83O2U8BL,108,5.0
1512,A1YVX7V7BG484L,108,5.0
1513,A264EPUS09ABAF,108,5.0
1514,A162XPIN8UJ0FZ,108,5.0
1515,A2FU3HBDN7RL8X,108,5.0
1516,A2N7JWDE4AKUZJ,108,5.0
1517,A29QFO7QUU3FA,108,5.0
1518,A2G1S8AZFUQMWG,108,3.0
1519,A6EKCSZ2XWDGV,108,5.0
1520,A6EKCSZ2XWDGV,127,1.0
1521,AHAXWBL475NL3,108,5.0
1522,A3B0CX0YSZ5B79,108,5.0
1523,AOU098G1PQ5E3,108,5.0
1524,AT9OJKF071N7Q,108,4.0
1525,A332HRUXJENEHV,109,2.0
1526,AV0D65QZ9WVEN,109,5.0
1527,A2OBH7H02DP67O,109,4.0
1528,A1U9DAK53SQA2M,109,3.0
1529,AZ7YFK8GLS20M,109,5.0
1530,A25A5KLD9X6OQ5,109,5.0
1531,A1RCIU3X6C0YY2,109,5.0
1532,A13TEBLV93DRVZ,109,3.0
1533,A9Y2DNPS1V2E2,109,5.0
1534,A389CPXYHFF9DV,109,5.0
1535,AW5MGG95A9OIS,109,5.0
1536,AEHQB78GFKSVU,109,5.0
1537,AEHQB78GFKSVU,110,5.0
1538,A15ATIE93O7YY2,109,5.0
1539,AGM9WW5616323,110,5.0
1540,A1X3N4KZMMYA6I,110,5.0
1541,A3UKCD9T4SNC2W,110,4.0
1542,A185FYY1Z4JZQZ,110,5.0
1543,A3QRY7WRON4ATO,110,5.0
1544,A5V62IILGANFN,110,5.0
1545,A2ACTVDJECPNB3,110,5.0
1546,ASK3RCHQGB5VK,111,5.0
1547,A19KKM9ULGGX6A,111,4.0
1548,A2A7NU15LRGLDZ,111,5.0
1549,A3HFX3FR3ILEGV,111,4.0
1550,A3M456JH11PYSD,111,5.0
1551,A18S3CBLESEA8J,111,5.0
1552,A20ELQE82D47LW,111,4.0
1553,A18YPOEUNIF5DQ,111,3.0
1554,A1K9NFOQY0G61J,111,5.0
1555,A34MFNXW8EWHPY,111,5.0
1556,A2QAVIGXXD7BOT,111,5.0
1557,A1K5WP9369MZ9,111,5.0
1558,A1P2F8841W7LRU,111,4.0
1559,A2YBW0ZLKIUQA4,111,5.0
1560,A3B2ADRKAZHLYQ,111,5.0
1561,A2YFT9MD660N07,111,5.0
1562,A1NA8AYRP98I34,111,5.0
1563,A2359B89QLNHXR,111,5.0
1564,AEJS002BX8DXJ,111,5.0
1565,A21UROWC1KPMR7,111,5.0
1566,A11PNE41SBMR5X,111,2.0
1567,A6GR90J7UNLOL,111,5.0
1568,A38TJHKBFJF950,111,5.0
1569,ABXTNTVTRS5TG,111,5.0
1570,A3BF746D17DJJM,111,5.0
1571,A3H8JPUKYZ7A5U,111,5.0
1572,A19GOYU16L5J81,111,5.0
1573,A2V50DGRYD3TQV,111,5.0
1574,A34Q9AQ20Z53KV,111,1.0
1575,A1CX1Z4NZJQEMQ,111,4.0
1576,A28MPYZ3MHUMI2,111,5.0
1577,A1FWN4IK6CB0Q7,111,5.0
1578,A31ABN52XFO7CB,111,5.0
1579,A2NTZ97L9VO24L,111,5.0
1580,AZY4RYP9948K9,111,5.0
1581,AEFPXGF6ZQYRV,111,5.0
1582,A2DD63Y2N6TTIJ,111,5.0
1583,A32BUG800UHRUE,111,5.0
1584,A24KMM5EQW9SV,111,5.0
1585,AUPUDWELOT5BO,112,5.0
1586,A3PK1B3QE3OADF,112,5.0
1587,A22F6WEVKDYJ0O,113,5.0
1588,A22F6WEVKDYJ0O,114,5.0
1589,A2GULI6XO0H5L9,113,2.0
1590,A27OO2P3B4R07H,113,5.0
1591,A3P0XE80C7AWNR,113,3.0
1592,A3U83ORYAJF90T,114,5.0
1593,AKZQ8OG74P9KI,114,2.0
1594,A221TMACCF8K6S,114,4.0
1595,A29UIRTDEX346P,114,5.0
1596,AC73MG1XSAOHB,114,5.0
1597,A23V34ITRYMEGS,114,5.0
1598,A2DUTFFLZFL224,115,4.0
1599,A1PR7EX6XTJSTO,116,5.0
1600,A2JXE9N85QJ86U,117,5.0
1601,A1D4I3GKXT1EF0,117,5.0
1602,A3PL77QW1R3S5T,117,5.0
1603,A2X2QV59LS3VV1,117,5.0
1604,A35SPAVPUXU44Z,117,5.0
1605,A1HLYPUTZVC9DX,117,5.0
1606,ALH7IPPJ6DLKO,117,5.0
1607,A2A7EAZA57YL21,117,5.0
1608,ATSYIL9MUJPY7,117,5.0
1609,ARAEMB2PVDI55,117,2.0
1610,A3I7AJCVNKE7ME,117,5.0
1611,AVB5PTL1KR83C,118,5.0
1612,A2GJ0C5GQMJV51,118,5.0
1613,A2L8NI5B6F5D7E,118,5.0
1614,AUOOHCSAUQ2KZ,118,5.0
1615,AGF15WNJNPNQD,118,5.0
1616,A1AXKL4DU44Y6K,119,5.0
1617,A2GIUIYGU8RE0M,119,5.0
1618,AHDD6H1EBJZ9K,119,2.0
1619,A3UM7XCUJ8ESI,119,3.0
1620,A140VZZF5EL28P,119,5.0
1621,A3TN0DITALW2FP,119,5.0
1622,A33ESOQMIBXBLP,119,5.0
1623,AWCKZZVCY208R,119,5.0
1624,A7MHDNK5QAU0S,120,5.0
1625,ACSQRMHCNUGDC,120,5.0
1626,A29G2JU8RWNI73,120,5.0
1627,A29G2JU8RWNI73,121,4.0
1628,A1Q9U88AP5DMA0,121,3.0
1629,AZVER2EPLYDZ9,121,5.0
1630,AH4ZXC1E9F2JA,121,5.0
1631,AN4IR5LM8FY7R,122,5.0
1632,A36DC1HB1OVFK1,122,5.0
1633,A3MTY8092TQOZB,122,5.0
1634,A14C0TLFB9XYJP,122,5.0
1635,A2WOPJ88JJN43X,123,5.0
1636,AH6DAGWX9LIJL,124,5.0
1637,A11NN9HDR08J1R,124,4.0
1638,A2PNMCQ6FU5SHL,124,5.0
1639,A3QZBZ2F9VN2K9,124,5.0
1640,A329CYS3PS12FI,125,5.0
1641,A2GE1BABFMDCJD,125,5.0
1642,A2Y7BSQG9V3LNG,125,4.0
1643,AEI062TCE8IGJ,125,5.0
1644,A2RAG9YD6R2ICJ,125,5.0
1645,AA15TZEL4DM76,126,4.0
1646,A1RQRH2SCPHK0Y,126,5.0
1647,A199545U14YERT,127,5.0
1648,A3NPR05DRQGHU4,127,5.0
1649,A3EE0H0NWQ9QVL,127,5.0
1650,A12JWQRIP5SOCX,127,5.0
1651,A3ELDRIQJ3CC7A,127,4.0
1652,A2GOAEF0ZRNG13,127,1.0
1653,AK0UMLJ1LM5WO,127,2.0
1654,AXSNNFROR5O5H,127,5.0
1655,A3HQXFLZ6WI70Q,127,4.0
1656,AATX0XMN5FKZ1,127,5.0
1657,A32JKNQ6BABMQ2,127,3.0
1658,AYV2839PSGC0Z,127,5.0
1659,A3TOI9AE2AL1EJ,127,1.0
1660,A1ZW2B564017OS,127,5.0
1661,A16O8VBX9KMUA1,127,1.0
1662,A3LYCMW65BV395,127,5.0
1663,AJUFIGATSP9AQ,127,5.0
1664,A2V8OVZV3NKXLR,127,5.0
1665,A1VQBHHXIKHIGS,127,1.0
1666,A35TKJ196QZIVO,127,5.0
1667,A3OGWBZV2F8M74,127,5.0
1668,A2J7FQLBQRLNJN,127,5.0
1669,A3IAP2JMTP5YBN,127,2.0
1670,A28NIXW8PAJEYA,127,1.0
1671,A29LE9CQTX8IIN,127,5.0
1672,A2PV6GK1HV54Y9,127,4.0
1673,A37KYHZ59KI9E0,127,5.0
1674,AFWYZRQK3MVQL,127,5.0
1675,A3JJ9U7094EV11,127,5.0
1676,AORXL977W3KI7,127,5.0
1677,A1933VQS8E23J5,127,5.0
1678,A1GSR7RGCG1QYZ,127,3.0
1679,A143D2DYTMHOP6,127,5.0
1680,A1E5L728SLU0TG,127,5.0
1681,A32QMCROHLYU08,127,5.0
1682,A2ZGZ26FL35MVX,127,5.0
1683,A1LIS4BFMI6C4A,127,5.0
1684,A2ELP13J2HSGJQ,127,3.0
1685,A352V92Q09UZC9,127,5.0
1686,A2NP4TXHLHC7K9,127,5.0
1687,ATKDDHHBVZCWG,127,5.0
1688,A3BXDVNS533UA0,127,5.0
1689,A13MYZWV4C5VMY,127,5.0
1690,A1PFVA2REZ8GEI,127,5.0
1691,A379SAP75SPDHD,127,5.0
1692,A12O700WYWWVSV,127,5.0
1693,A20LY8E9NGYA4M,127,4.0
1694,A4X3OIFDSU7V,127,5.0
1695,A2QNXQJ7LVHHP0,127,5.0
1696,A34R3PM9KEWNZS,127,5.0
1697,A1B6KEC2M9O2EQ,127,4.0
1698,A3TLY1A7NGVCQM,127,5.0
1699,A33D1LPCYUANWE,127,1.0
1700,A3PX13CCNAJRJ8,127,5.0
1701,A15GYIWLUP59RU,127,5.0
1702,A1RO2KIKSALCEE,127,5.0
1703,A1PH6WENVX6TEF,127,5.0
1704,ARVXII9RTKGP3,127,5.0
1705,A1VIMSCVF8KC0D,127,5.0
1706,AX5X013D2Q9Y2,127,5.0
1707,A1GIC1X7GJUPCO,127,3.0
1708,A2P8F46NL1WEYR,127,5.0
1709,A2GV06GH1RM3NU,127,1.0
1710,A2LB5N0YPSSDRI,127,5.0
1711,AMH3MVGRC2YG,127,4.0
1712,A28XODW1YCT9WB,127,5.0
1713,A3NQU1649SH0Q4,127,5.0
1714,ALQ30QE3UM5GB,127,5.0
1715,A1E110L9ZKX6FD,127,5.0
1716,AOTWJS0AJHHWY,127,5.0
1717,ANUWEAJ7WGRWB,127,1.0
1718,A1QY8JMKYVX8MC,127,3.0
1719,A3IY2JLE4X829W,127,1.0
1720,A13YXU5QJQWZ4C,127,5.0
1721,A1NPTCJ1JR88N,127,5.0
1722,A16HM2GRWYD5H3,127,2.0
1723,A3FBEB70HGGS1Z,127,1.0
1724,A25TJQMXF3RV12,127,5.0
1725,AFHTZUC8SDV7E,127,5.0
1726,ASJRJJQ70WCLJ,127,1.0
1727,A3SCW8YO0IMKDR,127,5.0
1728,AE8LL9S715YTE,127,5.0
1729,A3T11TPKHWDAM9,127,5.0
1730,A12VMIXONPP6NJ,127,5.0
1731,AHACBQFFADJCR,127,5.0
1732,A2RTXHHRBTNE26,127,5.0
1733,A1OPPX32UYDMSW,127,5.0
1734,AD6B99LMTDQF1,127,1.0
1735,A2JUR4XQAHSXT6,127,1.0
1736,A1RE9GXFQGK15,127,5.0
1737,A1RXXFG6310KZF,127,5.0
1738,A1KEDSRMMYX68S,127,5.0
1739,A3B97VI1KMKRL2,127,5.0
1740,A14JNEPW1FT89I,127,5.0
1741,AWQ2SJ7WC1RI0,127,5.0
1742,A1VHK9A4VLJTHC,127,5.0
1743,AMK96SSKCHGL3,127,1.0
1744,A1WY85M9SE4GWJ,127,1.0
1745,A2KLT8PCDS4YZY,127,2.0
1746,A1JDYHW8PPV6YA,127,5.0
1747,A3TNM3C9ENUCFW,127,4.0
1748,AZ5Q84NH9DY6L,127,5.0
1749,A3Q5CWCFWWRUSS,127,5.0
1750,A3QFFA0F7YMZTX,127,5.0
1751,AE39CXFP4UNN5,127,5.0
1752,A38I8IFPNN7BM2,127,5.0
1753,A2XHB5HRB4WQ9L,127,5.0
1754,A2G5IFYYHFIQNB,127,5.0
1755,A3AP4331SEYB0C,127,5.0
1756,AT4TJ6I1Z6877,127,5.0
1757,A2EZED4LGRCUS5,127,5.0
1758,A28ODAXRLNIIX3,127,5.0
1759,A3R1L4KD35OT9U,127,5.0
1760,A19W8CYMUSB4SC,127,1.0
1761,A1J4UEQFQG9WL,127,1.0
1762,A2PNMF4OOQ1G00,127,5.0
1763,AH4XRJL95TK6E,127,5.0
1764,AN8RXN1EFKB9O,127,5.0
1765,ARZ75N2I8GEGP,127,5.0
1766,A21EFLCDHZF1N3,127,5.0
1767,A1VYYG1MV5QCES,127,5.0
1768,A5KLP39OKXD5P,127,5.0
1769,AC41KJDLG0KIE,127,5.0
1770,A2H79ZQ9RI04WO,127,5.0
1771,A2KWKZSV1EHC2Y,127,5.0
1772,AH0NP02KOSIWU,127,5.0
1773,A2XHXIPRWYFMNO,127,1.0
1774,AB4F6UHL20U95,127,5.0
1775,A1K5L06XRGN51E,127,5.0
1776,A2T0CJY47M0FHK,127,5.0
1777,A1UXMT6XQFZLA1,127,5.0
1778,AF8KIUMZGWNFQ,127,2.0
1779,A2JI6GJOHVDE76,127,5.0
1780,A1FH14TQSVDH1X,127,4.0
1781,A2UKC6QFG9L5GV,127,5.0
1782,A3KI9ZHXNGCKHH,127,4.0
1783,A3F16E8G04QGM8,127,4.0
1784,A595T15OO91DC,127,4.0
1785,A1YZMGEC9ELI4L,127,5.0
1786,A34M629LWYFR7K,127,4.0
1787,A2ZS86JN986ANJ,127,1.0
1788,ASJ58BBFFW6AF,127,1.0
1789,APZGPCMD4H05O,127,1.0
1790,A280H7CIQK81VA,127,5.0
1791,A353VWVXI7UJHI,127,1.0
1792,A1YC9XEDFKXPLK,127,5.0
1793,A2MBEBVQE6YHUK,127,5.0
1794,A2TNUPM5IJJQVG,127,5.0
1795,A1ZOUMIKIBWHY2,127,5.0
1796,A2K3U6DVQQRES3,127,5.0
1797,A219BRG2G90040,127,5.0
1798,AX93URVYM33YI,127,5.0
1799,ADZ5I44XW5TVC,127,5.0
1800,A2L313EQRCEAW9,127,5.0
1801,A144FK1YSPFWG5,127,1.0
1802,A3DTHSHWHTQ8B3,127,5.0
1803,A2I4JD2V4IUY4G,127,3.0
1804,ABB69YISXHMB5,127,5.0
1805,AFFK11HUGFK75,127,5.0
1806,A2VMT89TCSF105,127,2.0
1807,A1JUCN6GUOBYCB,127,5.0
1808,A2KT5MP35EMH7Q,127,5.0
1809,A18TLZTU6EHDMB,127,5.0
1810,A3FVAWZNKW9GX,127,5.0
1811,A2Y17F3LAN389H,127,5.0
1812,A2MSY1R9VVULGH,127,5.0
1813,A1PASRZ81DY9C,127,1.0
1814,A1R602SXNGOMJ4,127,3.0
1815,A35HMLOGI89BG,127,1.0
1816,A2DYGO40HTQBMQ,127,5.0
1817,A19VXJRBNGZ7LB,127,5.0
1818,A55MRYPUAX4QU,127,5.0
1819,AW3A3VQDI1AJW,127,5.0
1820,A1Z3K3GOK50S42,127,5.0
1821,A36RRLVEBABY5Z,127,5.0
1822,A1OHM3B5S46G7J,127,3.0
1823,A2E7HT57OEJCB,127,1.0
1824,AHKOPVTQ3IEBL,127,5.0
1825,AZMYTJWEYTX6O,127,5.0
1826,A1P7L88Z2FWS69,127,5.0
1827,A3HXNXXLO8TKJO,127,5.0
1828,A2C1AU811E6RLB,127,5.0
1829,A38YUU4J5Q4EJO,127,5.0
1830,A2T92C81FN5VC4,127,1.0
1831,A14FI4BDCR479O,127,4.0
1832,A8SPPHKETDZ41,127,1.0
1833,A1255OD4TD7RO9,127,1.0
1834,ALR35EFI69S5R,127,5.0
1835,A9XNN1M5M93MF,127,5.0
1836,A3L61G6N7AT8N2,127,1.0
1837,ADTXOWBITXC5I,127,5.0
1838,A3B3TO1YTPOUQT,127,5.0
1839,A3073XM3NAYTHS,127,1.0
1840,A1EI65WJC85U68,127,3.0
1841,A1AHII2R0R6FAE,127,1.0
1842,A2582KMXLK2P06,127,5.0
1843,A1TGV4VN3CWBF1,127,5.0
1844,A3EC537ARUVP7D,127,4.0
1845,ANHTCYJSBE0QC,127,5.0
1846,A2ZDXPKUF80H5H,127,4.0
1847,A34GJC7NBUGWH6,127,5.0
1848,A3ARUZMS3ET4SN,127,4.0
1849,A23BH24MXOPUZU,127,1.0
1850,A1447P2ED2W837,127,5.0
1851,AR37967IAR6ZT,127,5.0
1852,A1UEW7L44EOXYA,127,4.0
1853,A1DL3RW1WHOC2K,127,5.0
1854,A2QBJ6B94URHLP,127,5.0
1855,A1V4QPN5W2WS8T,127,5.0
1856,A39601XRAZQ3GH,127,5.0
1857,A2A5DIMCM1I7DX,127,5.0
1858,A1EGDRTJYF3AZK,127,2.0
1859,AEAFG84NGSJFQ,127,4.0
1860,A1AN41TXXA1PTV,127,4.0
1861,AEBOD21JROJ4G,127,2.0
1862,A26QYUWZ5JWQ7T,127,5.0
1863,A2ZBTF1O3VSS22,127,5.0
1864,A9W4NVD6LIDCY,127,5.0
1865,A35TI8DM5EFPUF,127,5.0
1866,A48THA5X4OUAB,127,4.0
1867,A2505LX5IKI01E,127,5.0
1868,A5TLISRN6NAJ3,127,1.0
1869,A3F41K28BL6RV5,127,5.0
